-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2016 through 12/31/2021 
Location: Latitude  8.2739   Longitude 77.5674 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 261.01 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS        MERRA-2 Surface Pressure (kPa) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
T2M       MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS50M,WS10M,T2M
2019,4,10,4,98.03,2.36,1.16,26.29
2019,4,10,5,98.09,2.08,1.11,26.08
2019,4,10,6,98.16,1.79,1.47,27.19
2019,4,10,7,98.23,1.24,1.12,29.19
2019,4,10,8,98.25,0.61,0.44,32.12
2019,4,10,9,98.22,1.06,0.94,34.8
2019,4,10,10,98.13,1.86,1.84,36.77
2019,4,10,11,98.01,2.69,2.76,38.27
2019,4,10,12,97.89,3.45,3.59,39.08
2019,4,10,13,97.78,4.1,4.3,39.15
2019,4,10,14,97.74,4.56,4.73,38.5
2019,4,10,15,97.74,4.79,4.88,37.22
2019,4,10,16,97.79,4.98,4.83,35.35
2019,4,10,17,97.87,5.07,4.56,32.99
2019,4,10,18,97.98,4.8,4.07,30.98
2019,4,10,19,98.08,4.13,3.5,29.81
2019,4,10,20,98.15,3.72,3.11,28.98
2019,4,10,21,98.2,3.53,2.91,28.34
2019,4,10,22,98.22,3.43,2.77,27.83
2019,4,10,23,98.18,3.37,2.75,27.53
2019,4,11,0,98.12,3.35,2.74,27.32
2019,4,11,1,98.05,3.28,2.65,27.26
2019,4,11,2,98.0,2.95,2.3,27.14
2019,4,11,3,97.99,2.64,1.72,26.99
2019,4,11,4,98.02,2.43,1.2,26.82
2019,4,11,5,98.08,2.24,1.12,26.66
2019,4,11,6,98.15,2.2,1.84,27.66
2019,4,11,7,98.21,2.09,1.85,29.38
2019,4,11,8,98.24,1.73,1.51,31.92
2019,4,11,9,98.21,1.24,0.96,34.43
2019,4,11,10,98.13,0.86,0.49,36.53
2019,4,11,11,98.01,0.49,0.21,38.2
2019,4,11,12,97.87,0.5,0.77,39.28
2019,4,11,13,97.74,1.17,1.54,39.75
2019,4,11,14,97.66,1.91,2.29,39.45
2019,4,11,15,97.63,2.74,3.03,38.56
2019,4,11,16,97.65,3.68,3.72,36.94
2019,4,11,17,97.73,4.52,4.07,34.5
2019,4,11,18,97.85,4.74,3.98,32.06
2019,4,11,19,97.96,4.29,3.64,30.62
2019,4,11,20,98.04,3.76,3.18,29.69
2019,4,11,21,98.08,3.4,2.84,28.99
2019,4,11,22,98.05,3.39,2.77,28.38
2019,4,11,23,97.99,3.45,2.77,27.84
2019,4,12,0,97.91,3.68,2.92,27.46
2019,4,12,1,97.85,3.9,3.11,27.25
2019,4,12,2,97.82,3.86,3.02,27.1
2019,4,12,3,97.84,3.43,2.53,26.95
2019,4,12,4,97.89,2.97,1.72,26.76
2019,4,12,5,97.96,2.52,1.23,26.55
2019,4,12,6,98.05,2.15,1.81,27.58
2019,4,12,7,98.13,1.68,1.51,29.59
2019,4,12,8,98.16,1.23,0.99,32.38
2019,4,12,9,98.14,1.47,1.23,34.72
2019,4,12,10,98.07,2.01,1.9,36.55
2019,4,12,11,97.98,2.6,2.6,37.92
2019,4,12,12,97.87,3.14,3.24,38.79
2019,4,12,13,97.75,3.66,3.82,39.12
2019,4,12,14,97.68,3.86,4.04,38.8
2019,4,12,15,97.65,3.98,4.1,37.94
2019,4,12,16,97.67,4.15,4.09,36.41
2019,4,12,17,97.74,4.36,3.89,34.2
2019,4,12,18,97.85,4.07,3.18,31.96
2019,4,12,19,97.96,3.28,2.66,30.63
2019,4,12,20,98.03,2.8,2.26,29.72
2019,4,12,21,98.09,2.52,1.98,29.01
2019,4,12,22,98.09,2.34,1.68,28.41
2019,4,12,23,98.03,2.29,1.46,27.86
2019,4,13,0,97.95,2.25,1.18,27.33
2019,4,13,1,97.88,2.22,1.1,26.84
2019,4,13,2,97.84,2.07,1.12,26.44
2019,4,13,3,97.84,1.95,1.07,26.24
2019,4,13,4,97.88,1.92,1.1,26.02
2019,4,13,5,97.94,1.83,1.09,25.85
2019,4,13,6,98.01,1.79,1.52,27.14
2019,4,13,7,98.09,1.35,1.29,29.29
2019,4,13,8,98.13,1.27,1.08,32.12
2019,4,13,9,98.11,1.77,1.51,34.59
2019,4,13,10,98.06,2.25,2.01,36.64
2019,4,13,11,97.97,2.59,2.43,38.17
2019,4,13,12,97.86,2.98,2.9,39.19
2019,4,13,13,97.75,3.51,3.5,39.58
2019,4,13,14,97.67,4.26,4.24,39.26
2019,4,13,15,97.65,5.09,4.98,38.19
2019,4,13,16,97.69,5.82,5.46,36.33
2019,4,13,17,97.79,6.16,5.37,33.84
2019,4,13,18,97.92,5.64,4.66,31.64
2019,4,13,19,98.03,4.53,3.81,30.3
2019,4,13,20,98.11,3.39,2.83,29.4
2019,4,13,21,98.15,2.32,1.84,28.8
2019,4,13,22,98.14,1.6,0.87,28.18
2019,4,13,23,98.07,1.32,0.83,27.62
2019,4,14,0,97.98,1.31,0.87,27.19
2019,4,14,1,97.88,1.47,0.97,26.82
2019,4,14,2,97.84,1.4,0.94,26.55
2019,4,14,3,97.85,1.14,0.81,26.37
2019,4,14,4,97.89,1.04,0.73,26.13
2019,4,14,5,97.97,1.24,0.85,25.81
2019,4,14,6,98.07,1.59,1.35,27.01
2019,4,14,7,98.16,1.96,1.74,29.3
2019,4,14,8,98.22,2.09,1.84,31.74
2019,4,14,9,98.2,2.21,1.93,33.96
2019,4,14,10,98.14,2.51,2.27,35.8
2019,4,14,11,98.04,2.93,2.77,37.08
2019,4,14,12,97.91,3.45,3.39,37.72
2019,4,14,13,97.79,4.02,4.02,37.72
2019,4,14,14,97.71,4.4,4.39,37.13
2019,4,14,15,97.68,4.62,4.54,36.08
2019,4,14,16,97.73,4.87,4.6,34.65
2019,4,14,17,97.82,5.11,4.47,32.92
2019,4,14,18,97.93,4.81,3.93,31.29
2019,4,14,19,98.06,4.11,3.37,30.21
2019,4,14,20,98.14,3.39,2.73,29.4
2019,4,14,21,98.2,2.85,1.91,28.69
2019,4,14,22,98.2,2.55,1.31,27.87
2019,4,14,23,98.15,2.4,1.25,27.23
2019,4,15,0,98.07,2.28,1.26,26.73
2019,4,15,1,98.0,2.23,1.27,26.33
2019,4,15,2,97.96,2.24,1.29,25.99
2019,4,15,3,97.96,2.23,1.32,25.68
2019,4,15,4,98.01,2.17,1.32,25.46
2019,4,15,5,98.09,2.06,1.3,25.28
2019,4,15,6,98.16,2.11,1.77,26.91
2019,4,15,7,98.22,1.83,1.7,29.38
2019,4,15,8,98.25,1.11,1.03,32.23
2019,4,15,9,98.22,0.6,0.4,34.55
2019,4,15,10,98.13,0.18,0.29,36.67
2019,4,15,11,98.03,0.79,1.16,38.3
2019,4,15,12,97.89,1.68,2.09,39.23
2019,4,15,13,97.77,2.68,3.1,39.55
2019,4,15,14,97.69,3.64,3.98,39.03
2019,4,15,15,97.69,4.6,4.71,37.62
2019,4,15,16,97.75,5.65,5.31,35.2
2019,4,15,17,97.86,6.24,5.5,32.67
2019,4,15,18,97.99,6.06,5.12,30.58
2019,4,15,19,98.1,5.36,4.51,29.47
2019,4,15,20,98.18,4.47,3.75,28.82
2019,4,15,21,98.21,3.69,3.06,28.44
2019,4,15,22,98.2,3.09,2.53,28.12
2019,4,15,23,98.15,2.63,2.05,27.8
2019,4,16,0,98.06,2.28,1.39,27.43
2019,4,16,1,97.98,2.0,1.0,27.01
2019,4,16,2,97.93,1.89,1.03,26.66
2019,4,16,3,97.91,1.71,1.02,26.41
2019,4,16,4,97.96,1.55,0.98,26.23
2019,4,16,5,98.02,1.53,0.99,26.08
2019,4,16,6,98.1,1.74,1.44,27.11
2019,4,16,7,98.17,1.77,1.59,28.87
2019,4,16,8,98.22,1.08,1.01,31.44
2019,4,16,9,98.18,0.29,0.48,34.18
2019,4,16,10,98.1,1.03,1.27,36.37
2019,4,16,11,97.99,1.87,2.17,37.76
2019,4,16,12,97.87,2.81,3.1,38.2
2019,4,16,13,97.78,3.73,3.95,37.65
2019,4,16,14,97.74,4.47,4.47,36.1
2019,4,16,15,97.75,4.98,4.71,34.33
2019,4,16,16,97.81,5.12,4.65,32.58
2019,4,16,17,97.89,4.85,4.28,31.12
2019,4,16,18,97.99,4.53,3.9,30.02
2019,4,16,19,98.09,4.15,3.56,29.35
2019,4,16,20,98.17,3.88,3.31,28.86
2019,4,16,21,98.23,3.72,3.15,28.46
2019,4,16,22,98.23,3.61,3.03,28.17
2019,4,16,23,98.18,3.55,2.95,27.88
2019,4,17,0,98.08,3.47,2.87,27.59
2019,4,17,1,97.97,3.46,2.78,27.26
2019,4,17,2,97.91,3.48,2.67,27.04
2019,4,17,3,97.93,4.18,3.11,26.87
2019,4,17,4,98.01,4.86,3.6,26.67
2019,4,17,5,98.11,4.5,3.33,26.39
2019,4,17,6,98.19,4.72,3.99,26.81
2019,4,17,7,98.27,5.0,4.48,28.34
2019,4,17,8,98.3,4.51,4.15,30.49
2019,4,17,9,98.29,3.83,3.54,32.47
2019,4,17,10,98.23,3.4,3.09,33.81
2019,4,17,11,98.14,3.13,2.78,34.59
2019,4,17,12,98.03,2.66,2.27,34.51
2019,4,17,13,97.92,1.89,1.5,34.45
2019,4,17,14,97.84,0.9,0.55,34.01
2019,4,17,15,97.81,0.23,0.45,33.35
2019,4,17,16,97.84,1.56,1.49,32.26
2019,4,17,17,97.94,3.14,2.22,30.44
2019,4,17,18,98.05,4.05,2.66,28.78
2019,4,17,19,98.16,4.45,2.91,27.75
2019,4,17,20,98.21,4.36,2.76,26.98
2019,4,17,21,98.22,4.6,2.95,26.48
2019,4,17,22,98.18,4.47,2.91,26.04
2019,4,17,23,98.11,3.88,2.4,25.76
2019,4,18,0,98.02,3.23,1.8,25.52
2019,4,18,1,97.95,2.67,1.41,25.4
2019,4,18,2,97.91,2.29,1.27,25.36
2019,4,18,3,97.92,2.21,1.21,25.3
2019,4,18,4,97.97,2.3,1.14,25.19
2019,4,18,5,98.04,2.36,1.18,25.08
2019,4,18,6,98.13,2.21,1.81,25.76
2019,4,18,7,98.22,2.11,1.85,27.05
2019,4,18,8,98.28,1.46,1.35,28.93
2019,4,18,9,98.25,0.38,0.36,30.94
2019,4,18,10,98.18,0.67,0.61,32.75
2019,4,18,11,98.08,1.39,1.39,34.04
2019,4,18,12,97.97,1.98,2.02,34.83
2019,4,18,13,97.87,2.54,2.58,35.11
2019,4,18,14,97.82,3.05,3.08,34.76
2019,4,18,15,97.81,3.51,3.47,33.88
2019,4,18,16,97.87,4.05,3.8,32.35
2019,4,18,17,97.97,4.76,3.88,30.35
2019,4,18,18,98.07,5.09,3.94,28.48
2019,4,18,19,98.17,5.29,4.26,27.48
2019,4,18,20,98.23,5.15,4.2,26.93
2019,4,18,21,98.25,4.73,3.87,26.69
2019,4,18,22,98.22,4.29,3.44,26.5
2019,4,18,23,98.14,4.0,3.08,26.33
2019,4,19,0,98.03,3.86,2.86,26.13
2019,4,19,1,97.92,3.85,2.64,25.92
2019,4,19,2,97.87,3.69,2.43,25.77
2019,4,19,3,97.87,3.44,2.18,25.69
2019,4,19,4,97.92,3.14,1.74,25.62
2019,4,19,5,97.98,2.8,1.4,25.55
2019,4,19,6,98.05,2.41,1.96,26.3
2019,4,19,7,98.11,2.23,1.97,27.5
2019,4,19,8,98.15,1.76,1.65,29.05
2019,4,19,9,98.13,1.48,1.44,30.7
2019,4,19,10,98.08,1.48,1.52,32.23
2019,4,19,11,97.99,1.81,1.89,33.52
2019,4,19,12,97.88,2.3,2.39,34.3
2019,4,19,13,97.79,2.86,2.94,34.52
2019,4,19,14,97.74,3.2,3.24,34.22
2019,4,19,15,97.73,3.39,3.36,33.44
2019,4,19,16,97.77,3.65,3.46,32.18
2019,4,19,17,97.86,3.96,3.12,30.51
2019,4,19,18,97.95,4.14,2.51,28.83
2019,4,19,19,98.04,3.9,2.62,28.12
2019,4,19,20,98.11,3.61,2.43,27.54
2019,4,19,21,98.15,3.31,2.15,27.1
2019,4,19,22,98.13,3.14,1.92,26.73
2019,4,19,23,98.06,3.03,1.65,26.36
2019,4,20,0,97.96,2.96,1.51,26.03
2019,4,20,1,97.86,2.85,1.41,25.77
2019,4,20,2,97.79,2.65,1.33,25.65
2019,4,20,3,97.77,2.35,1.17,25.58
2019,4,20,4,97.81,1.96,1.02,25.47
2019,4,20,5,97.87,1.69,0.98,25.39
2019,4,20,6,97.94,1.45,1.16,26.01
2019,4,20,7,98.03,1.31,1.18,26.86
2019,4,20,8,98.08,1.31,1.21,28.12
2019,4,20,9,98.06,1.52,1.44,29.87
2019,4,20,10,98.0,1.75,1.69,31.12
2019,4,20,11,97.92,1.95,1.91,31.91
2019,4,20,12,97.81,2.13,2.11,32.27
2019,4,20,13,97.72,2.28,2.27,32.3
2019,4,20,14,97.66,2.69,2.63,31.97
2019,4,20,15,97.65,3.22,3.04,31.06
2019,4,20,16,97.7,3.59,3.23,29.81
2019,4,20,17,97.76,3.82,2.7,28.38
2019,4,20,18,97.83,4.05,2.33,27.17
2019,4,20,19,97.88,4.16,2.51,26.62
2019,4,20,20,97.93,4.19,2.55,26.19
2019,4,20,21,97.94,4.11,2.39,25.83
2019,4,20,22,97.92,3.89,2.08,25.51
2019,4,20,23,97.88,3.61,1.84,25.26
2019,4,21,0,97.83,3.33,1.65,25.03
2019,4,21,1,97.78,3.09,1.53,24.93
2019,4,21,2,97.75,2.65,1.34,24.92
2019,4,21,3,97.73,2.25,1.23,24.86
2019,4,21,4,97.75,1.98,1.18,24.77
2019,4,21,5,97.8,1.97,1.19,24.65
2019,4,21,6,97.87,2.04,1.52,25.64
2019,4,21,7,97.96,2.12,1.86,27.04
2019,4,21,8,98.01,1.65,1.5,29.15
2019,4,21,9,97.98,0.8,0.8,31.57
2019,4,21,10,97.91,0.1,0.21,33.53
2019,4,21,11,97.81,0.6,0.64,35.19
2019,4,21,12,97.69,1.21,1.33,36.23
2019,4,21,13,97.57,1.86,1.99,36.6
2019,4,21,14,97.5,2.42,2.54,36.41
2019,4,21,15,97.48,2.89,2.94,35.66
2019,4,21,16,97.51,3.23,3.12,34.3
2019,4,21,17,97.58,3.76,2.5,31.95
2019,4,21,18,97.68,3.94,1.99,29.44
2019,4,21,19,97.77,3.5,1.77,28.53
2019,4,21,20,97.84,2.99,1.5,27.8
2019,4,21,21,97.89,2.65,1.31,27.26
2019,4,21,22,97.88,2.6,1.28,26.85
2019,4,21,23,97.83,2.88,1.42,26.48
2019,4,22,0,97.74,3.24,1.61,26.14
2019,4,22,1,97.67,3.5,1.74,25.82
2019,4,22,2,97.63,3.63,1.79,25.46
2019,4,22,3,97.63,3.7,1.86,25.01
2019,4,22,4,97.67,3.66,1.87,24.7
2019,4,22,5,97.73,3.49,1.83,24.44
2019,4,22,6,97.81,3.11,2.49,25.93
2019,4,22,7,97.9,3.56,3.03,28.73
2019,4,22,8,97.95,3.11,2.71,31.44
2019,4,22,9,97.93,2.27,1.87,33.81
2019,4,22,10,97.87,1.8,1.38,35.6
2019,4,22,11,97.77,1.77,1.54,36.94
2019,4,22,12,97.66,2.04,2.05,37.69
2019,4,22,13,97.55,2.54,2.67,37.93
2019,4,22,14,97.49,3.16,3.25,37.69
2019,4,22,15,97.48,3.85,3.82,36.76
2019,4,22,16,97.53,4.58,4.29,35.06
2019,4,22,17,97.64,4.93,4.09,32.62
2019,4,22,18,97.76,4.75,3.22,30.3
2019,4,22,19,97.86,4.06,3.02,29.28
2019,4,22,20,97.94,3.44,2.52,28.58
2019,4,22,21,97.98,3.3,2.22,28.09
2019,4,22,22,97.97,3.28,1.98,27.69
2019,4,22,23,97.92,3.38,1.88,27.33
2019,4,23,0,97.84,3.52,1.86,26.94
2019,4,23,1,97.77,3.6,1.84,26.58
2019,4,23,2,97.73,3.53,1.77,26.24
2019,4,23,3,97.74,3.36,1.66,25.93
2019,4,23,4,97.81,3.18,1.59,25.67
2019,4,23,5,97.87,3.03,1.54,25.48
2019,4,23,6,97.94,2.74,2.24,26.47
2019,4,23,7,98.02,2.31,2.08,28.37
2019,4,23,8,98.05,1.13,1.1,30.57
2019,4,23,9,98.03,0.26,0.34,32.33
2019,4,23,10,97.97,0.29,0.16,33.89
2019,4,23,11,97.88,0.41,0.24,35.01
2019,4,23,12,97.78,0.58,0.48,35.52
2019,4,23,13,97.69,0.83,0.7,35.53
2019,4,23,14,97.63,0.92,0.81,34.93
2019,4,23,15,97.62,0.79,0.77,34.15
2019,4,23,16,97.67,0.74,0.79,33.09
2019,4,23,17,97.75,0.89,0.87,31.98
2019,4,23,18,97.84,0.93,0.86,31.15
2019,4,23,19,97.92,0.52,0.56,30.26
2019,4,23,20,98.0,0.18,0.16,29.36
2019,4,23,21,98.05,0.33,0.2,28.86
2019,4,23,22,98.05,0.38,0.26,28.37
2019,4,23,23,98.01,0.67,0.45,27.8
2019,4,24,0,97.93,1.11,0.74,27.25
2019,4,24,1,97.87,1.56,1.01,26.63
2019,4,24,2,97.83,1.83,1.15,26.13
2019,4,24,3,97.85,1.96,1.23,25.71
2019,4,24,4,97.91,2.15,1.33,25.33
2019,4,24,5,98.0,2.33,1.41,25.01
2019,4,24,6,98.08,2.34,1.91,26.31
2019,4,24,7,98.16,2.43,2.15,28.33
2019,4,24,8,98.2,2.44,2.2,30.45
2019,4,24,9,98.16,2.34,2.13,32.4
2019,4,24,10,98.1,2.26,2.1,33.81
2019,4,24,11,97.99,2.2,2.1,34.96
2019,4,24,12,97.87,2.21,2.22,35.73
2019,4,24,13,97.76,2.46,2.57,36.07
2019,4,24,14,97.69,2.82,2.96,35.94
2019,4,24,15,97.66,3.3,3.36,35.28
2019,4,24,16,97.69,4.02,3.85,34.02
2019,4,24,17,97.77,4.8,3.75,32.12
2019,4,24,18,97.89,5.08,3.16,30.02
2019,4,24,19,98.0,4.34,3.09,29.1
2019,4,24,20,98.09,3.45,2.48,28.37
2019,4,24,21,98.14,2.71,1.73,27.84
2019,4,24,22,98.12,2.27,1.14,27.38
2019,4,24,23,98.06,2.08,1.04,27.01
2019,4,25,0,97.97,2.01,1.11,26.65
2019,4,25,1,97.89,2.01,1.17,26.36
2019,4,25,2,97.85,1.97,1.2,26.05
2019,4,25,3,97.86,1.88,1.2,25.8
2019,4,25,4,97.91,1.8,1.18,25.58
2019,4,25,5,97.99,1.76,1.17,25.44
2019,4,25,6,98.07,1.8,1.52,26.73
2019,4,25,7,98.15,1.66,1.54,28.61
2019,4,25,8,98.2,1.42,1.3,30.77
2019,4,25,9,98.19,1.28,1.11,32.65
2019,4,25,10,98.13,1.02,0.81,34.35
2019,4,25,11,98.03,0.68,0.53,35.62
2019,4,25,12,97.9,0.48,0.65,36.35
2019,4,25,13,97.79,0.67,0.98,36.64
2019,4,25,14,97.71,0.92,1.3,36.42
2019,4,25,15,97.67,1.2,1.55,35.81
2019,4,25,16,97.7,1.71,1.89,34.54
2019,4,25,17,97.79,2.6,2.1,33.02
2019,4,25,18,97.9,3.35,2.03,31.37
2019,4,25,19,98.02,3.25,2.39,30.42
2019,4,25,20,98.1,2.91,2.03,29.5
2019,4,25,21,98.11,2.59,1.87,28.85
2019,4,25,22,98.08,2.21,1.73,28.41
2019,4,25,23,98.02,1.94,1.29,28.01
2019,4,26,0,97.93,1.86,0.96,27.55
2019,4,26,1,97.83,1.71,0.99,27.08
2019,4,26,2,97.77,1.81,1.1,26.66
2019,4,26,3,97.76,2.08,1.22,26.37
2019,4,26,4,97.79,2.32,1.31,26.12
2019,4,26,5,97.85,2.57,1.41,25.9
2019,4,26,6,97.92,2.81,2.34,27.21
2019,4,26,7,97.99,2.96,2.65,29.45
2019,4,26,8,98.03,2.67,2.38,31.94
2019,4,26,9,98.0,2.28,1.95,33.52
2019,4,26,10,97.95,2.0,1.6,34.42
2019,4,26,11,97.88,1.92,1.51,35.08
2019,4,26,12,97.78,2.08,1.74,35.51
2019,4,26,13,97.68,2.28,2.02,35.8
2019,4,26,14,97.62,2.47,2.26,35.84
2019,4,26,15,97.59,2.83,2.63,35.4
2019,4,26,16,97.64,3.4,3.08,34.31
2019,4,26,17,97.73,3.85,2.74,32.72
2019,4,26,18,97.85,4.06,2.06,30.73
2019,4,26,19,97.96,3.65,2.13,29.96
2019,4,26,20,98.03,3.18,1.96,29.35
2019,4,26,21,98.07,2.94,1.66,28.79
2019,4,26,22,98.06,2.94,1.55,28.27
2019,4,26,23,97.98,3.08,1.6,27.79
2019,4,27,0,97.88,3.16,1.64,27.4
2019,4,27,1,97.79,3.05,1.52,27.02
2019,4,27,2,97.73,2.81,1.39,26.7
2019,4,27,3,97.71,2.68,1.36,26.43
2019,4,27,4,97.75,2.68,1.37,26.2
2019,4,27,5,97.81,2.79,1.42,26.01
2019,4,27,6,97.88,2.67,2.16,26.8
2019,4,27,7,97.95,2.77,2.39,28.41
2019,4,27,8,97.99,2.32,2.04,30.54
2019,4,27,9,97.98,1.64,1.34,32.77
2019,4,27,10,97.91,1.21,0.82,34.79
2019,4,27,11,97.81,1.14,0.97,36.41
2019,4,27,12,97.68,1.46,1.58,37.41
2019,4,27,13,97.57,1.95,2.22,37.87
2019,4,27,14,97.5,2.74,2.98,37.52
2019,4,27,15,97.49,3.61,3.67,36.5
2019,4,27,16,97.55,4.45,4.14,34.73
2019,4,27,17,97.68,4.94,4.19,32.55
2019,4,27,18,97.79,4.63,3.79,30.79
2019,4,27,19,97.9,4.29,3.57,29.76
2019,4,27,20,97.97,3.95,3.31,29.06
2019,4,27,21,98.01,3.6,3.01,28.55
2019,4,27,22,98.0,3.23,2.71,28.2
2019,4,27,23,97.94,2.94,2.47,27.94
2019,4,28,0,97.86,2.9,2.41,27.77
2019,4,28,1,97.79,2.83,2.3,27.65
2019,4,28,2,97.76,2.56,1.93,27.55
2019,4,28,3,97.77,2.32,1.33,27.42
2019,4,28,4,97.81,2.12,1.11,27.19
2019,4,28,5,97.87,1.98,1.19,26.91
2019,4,28,6,97.92,1.97,1.6,27.94
2019,4,28,7,97.99,1.93,1.76,29.49
2019,4,28,8,98.02,1.69,1.57,31.25
2019,4,28,9,98.0,1.56,1.51,33.57
2019,4,28,10,97.95,1.43,1.47,35.56
2019,4,28,11,97.84,1.49,1.68,37.0
2019,4,28,12,97.72,1.94,2.23,37.83
2019,4,28,13,97.61,2.55,2.89,37.85
2019,4,28,14,97.54,2.91,3.26,37.26
2019,4,28,15,97.51,3.47,3.64,36.12
2019,4,28,16,97.54,4.21,4.11,34.79
2019,4,28,17,97.64,5.1,4.53,32.81
2019,4,28,18,97.75,5.74,4.83,30.8
2019,4,28,19,97.86,5.94,5.01,29.59
2019,4,28,20,97.93,6.07,5.09,28.72
2019,4,28,21,97.97,6.08,5.07,28.18
2019,4,28,22,97.98,5.84,4.86,27.87
2019,4,28,23,97.94,5.6,4.62,27.67
2019,4,29,0,97.88,5.26,4.33,27.53
2019,4,29,1,97.84,4.74,3.88,27.42
2019,4,29,2,97.81,4.35,3.49,27.37
2019,4,29,3,97.83,4.12,3.05,27.32
2019,4,29,4,97.87,4.14,2.89,27.3
2019,4,29,5,97.92,3.97,2.45,27.24
2019,4,29,6,97.98,3.68,2.97,27.81
2019,4,29,7,98.06,3.66,3.16,28.63
2019,4,29,8,98.11,3.91,3.51,29.44
2019,4,29,9,98.1,4.43,4.07,30.39
2019,4,29,10,98.04,4.45,4.18,32.09
2019,4,29,11,97.97,4.05,3.88,33.45
2019,4,29,12,97.88,3.48,3.4,34.69
2019,4,29,13,97.77,3.22,3.25,35.74
2019,4,29,14,97.68,3.59,3.65,36.01
2019,4,29,15,97.64,4.26,4.2,35.32
2019,4,29,16,97.67,5.11,4.74,34.1
2019,4,29,17,97.74,5.91,4.93,32.19
2019,4,29,18,97.83,5.82,4.23,30.23
2019,4,29,19,97.9,5.46,4.03,29.22
2019,4,29,20,97.95,4.77,3.53,28.63
2019,4,29,21,97.97,4.14,2.98,28.15
2019,4,29,22,97.96,3.93,2.74,27.71
2019,4,29,23,97.92,4.05,2.73,27.26
2019,4,30,0,97.87,4.31,2.97,26.87
2019,4,30,1,97.81,4.46,3.15,26.55
2019,4,30,2,97.77,4.63,3.26,26.26
2019,4,30,3,97.76,4.71,3.27,26.09
2019,4,30,4,97.79,4.79,3.35,26.0
2019,4,30,5,97.83,4.91,3.51,25.95
2019,4,30,6,97.9,5.56,4.49,26.63
2019,4,30,7,97.98,7.03,5.87,28.24
2019,4,30,8,98.03,7.49,6.42,29.98
2019,4,30,9,98.02,7.88,6.85,31.62
2019,4,30,10,97.99,8.39,7.34,32.76
2019,4,30,11,97.94,8.89,7.79,33.27
2019,4,30,12,97.88,9.3,8.14,33.14
2019,4,30,13,97.82,9.68,8.42,32.69
2019,4,30,14,97.78,9.72,8.39,32.08
2019,4,30,15,97.75,9.3,7.95,31.35
2019,4,30,16,97.77,8.67,7.28,30.36
2019,4,30,17,97.82,7.7,6.23,29.13
2019,4,30,18,97.87,6.54,4.76,27.99
2019,4,30,19,97.91,6.08,4.26,27.47
2019,4,30,20,97.94,6.03,4.02,26.95
2019,4,30,21,97.97,6.23,3.99,26.48
2019,4,30,22,97.95,6.42,4.07,26.11
2019,4,30,23,97.9,6.55,4.23,25.87
2019,5,1,0,97.83,6.7,4.45,25.66
2019,5,1,1,97.76,7.16,4.84,25.55
2019,5,1,2,97.72,7.88,5.37,25.62
2019,5,1,3,97.72,7.38,5.12,25.61
2019,5,1,4,97.76,6.84,4.59,25.47
2019,5,1,5,97.81,6.53,4.38,25.48
2019,5,1,6,97.86,5.9,4.58,26.03
2019,5,1,7,97.94,6.59,5.3,26.99
2019,5,1,8,97.98,7.76,6.29,28.13
2019,5,1,9,98.0,8.0,6.64,29.17
2019,5,1,10,97.97,7.9,6.66,29.88
2019,5,1,11,97.91,7.98,6.78,30.19
2019,5,1,12,97.82,8.25,7.0,30.13
2019,5,1,13,97.73,8.64,7.31,29.93
2019,5,1,14,97.68,9.07,7.61,29.62
2019,5,1,15,97.66,9.26,7.68,29.3
2019,5,1,16,97.68,9.18,7.44,28.7
2019,5,1,17,97.73,8.56,6.57,27.88
2019,5,1,18,97.78,7.96,5.76,27.23
2019,5,1,19,97.83,7.24,5.11,26.83
2019,5,1,20,97.87,6.57,4.51,26.5
2019,5,1,21,97.9,6.26,4.13,26.19
2019,5,1,22,97.9,5.12,3.2,25.78
2019,5,1,23,97.86,4.47,2.64,25.39
2019,5,2,0,97.78,4.24,2.41,25.1
2019,5,2,1,97.7,4.42,2.6,24.96
2019,5,2,2,97.67,4.85,2.84,24.73
2019,5,2,3,97.67,5.35,3.3,24.72
2019,5,2,4,97.69,5.68,3.55,24.8
2019,5,2,5,97.74,5.76,3.52,24.94
2019,5,2,6,97.8,5.92,4.68,26.21
2019,5,2,7,97.87,7.35,5.9,27.84
2019,5,2,8,97.91,7.94,6.65,29.38
2019,5,2,9,97.92,8.0,6.79,30.59
2019,5,2,10,97.89,8.13,6.98,31.81
2019,5,2,11,97.82,8.24,7.15,32.87
2019,5,2,12,97.73,8.6,7.47,33.21
2019,5,2,13,97.67,8.91,7.7,32.84
2019,5,2,14,97.64,9.03,7.73,32.24
2019,5,2,15,97.63,9.03,7.62,31.43
2019,5,2,16,97.67,8.81,7.29,30.36
2019,5,2,17,97.73,8.22,6.42,28.99
2019,5,2,18,97.79,7.5,5.43,27.95
2019,5,2,19,97.87,7.22,5.19,27.64
2019,5,2,20,97.94,7.05,5.05,27.45
2019,5,2,21,97.98,6.8,4.76,27.19
